Item,price,day,Weather,time,count sell,crowded,max_capacity,inventory_to_sale_ratio
Chole Batura,30,Saturday,Good,20,22,1,150,0.8533333333
Chole Batura,30,Saturday,Good,21,16,0,150,0.8933333333
Chole Batura,30,Saturday,Good,22,18,0,150,0.88
Pav Bhaji,50,Saturday,Good,10,10,0,200,0.95
Pav Bhaji,50,Saturday,Good,11,21,0,200,0.895
Pav Bhaji,50,Saturday,Good,12,14,0,200,0.93
Pav Bhaji,50,Saturday,Good,13,22,0,200,0.89
Pav Bhaji,50,Saturday,Good,14,23,0,200,0.885
Pav Bhaji,50,Saturday,Bad,15,5,0,200,0.975
Pav Bhaji,50,Saturday,Bad,16,8,0,200,0.96
Pav Bhaji,50,Saturday,Bad,17,6,0,200,0.97
Pav Bhaji,50,Saturday,Good,18,10,0,200,0.95
Pav Bhaji,50,Saturday,Good,19,15,1,200,0.925
Pav Bhaji,50,Saturday,Good,20,22,1,200,0.89
Pav Bhaji,50,Saturday,Good,21,21,1,200,0.895
Pav Bhaji,50,Saturday,Good,22,20,1,200,0.9
Veg Biryani,60,Saturday,Good,10,19,0,240,0.9208333333
Veg Biryani,60,Saturday,Good,11,14,0,240,0.9416666667
Veg Biryani,60,Saturday,Good,12,17,0,240,0.9291666667
Veg Biryani,60,Saturday,Good,13,14,1,240,0.9416666667
Veg Biryani,60,Saturday,Good,14,25,1,240,0.8958333333
Veg Biryani,60,Saturday,Bad,15,4,0,240,0.9833333333
Veg Biryani,60,Saturday,Bad,16,3,0,240,0.9875
Veg Biryani,60,Saturday,Bad,17,9,0,240,0.9625
Veg Biryani,60,Saturday,Good,18,12,0,240,0.95
Veg Biryani,60,Saturday,Good,19,29,1,240,0.8791666667
Veg Biryani,60,Saturday,Good,20,41,1,240,0.8291666667
Veg Biryani,60,Saturday,Good,21,31,1,240,0.8708333333
Veg Biryani,60,Saturday,Good,22,26,1,240,0.8916666667
Burger,50,Saturday,Good,10,16,0,150,0.8933333333
Burger,50,Saturday,Good,11,12,0,150,0.92
Burger,50,Saturday,Good,12,18,0,150,0.88
Burger,50,Saturday,Good,13,12,1,150,0.92
Burger,50,Saturday,Good,14,19,0,150,0.8733333333
Burger,50,Saturday,Bad,15,5,0,150,0.9666666667
Burger,50,Saturday,Bad,16,8,1,150,0.9466666667
Burger,50,Saturday,Bad,17,12,1,150,0.92
Burger,50,Saturday,Good,18,15,1,150,0.9
Burger,50,Saturday,Good,19,18,1,150,0.88
Burger,50,Saturday,Good,20,16,0,150,0.8933333333
Burger,50,Saturday,Good,21,23,0,150,0.8466666667
Burger,50,Saturday,Good,22,20,0,150,0.8666666667
Manchurian,50,Saturday,Good,10,18,0,150,0.88
Manchurian,50,Saturday,Good,11,16,0,150,0.8933333333
Manchurian,50,Saturday,Good,12,18,0,150,0.88
Manchurian,50,Saturday,Good,13,12,0,150,0.92
Manchurian,50,Saturday,Good,14,20,1,150,0.8666666667
Manchurian,50,Saturday,Bad,15,5,0,150,0.9666666667
Manchurian,50,Saturday,Bad,16,6,0,150,0.96
Manchurian,50,Saturday,Bad,17,2,0,150,0.9866666667
Manchurian,50,Saturday,Good,18,16,0,150,0.8933333333
Manchurian,50,Saturday,Good,19,20,1,150,0.8666666667
Manchurian,50,Saturday,Good,20,24,1,150,0.84
Manchurian,50,Saturday,Good,21,29,1,150,0.8066666667
Manchurian,50,Saturday,Good,22,25,0,150,0.8333333333
Veg Noodles,50,Saturday,Good,10,14,0,250,0.944
Veg Noodles,50,Saturday,Good,11,24,1,250,0.904
Veg Noodles,50,Saturday,Good,12,16,1,250,0.936
Veg Noodles,50,Saturday,Good,13,27,1,250,0.892
Veg Noodles,50,Saturday,Good,14,24,1,250,0.904
Veg Noodles,50,Saturday,Bad,15,11,1,250,0.956
Veg Noodles,50,Saturday,Bad,16,10,1,250,0.96
Veg Noodles,50,Saturday,Bad,17,7,1,250,0.972
Veg Noodles,50,Saturday,Good,18,22,0,250,0.912
Veg Noodles,50,Saturday,Good,19,21,1,250,0.916
Veg Noodles,50,Saturday,Good,20,19,1,250,0.924
Veg Noodles,50,Saturday,Good,21,23,0,250,0.908
Veg Noodles,50,Saturday,Good,22,17,0,250,0.932
Pizza,110,Saturday,Good,10,5,0,150,0.9666666667
Pizza,110,Saturday,Good,11,2,0,150,0.9866666667
Pizza,110,Saturday,Good,12,12,0,150,0.92
Pizza,110,Saturday,Good,13,18,0,150,0.88
Pizza,110,Saturday,Good,14,14,0,150,0.9066666667
Pizza,110,Saturday,Bad,15,6,0,150,0.96
Pizza,110,Saturday,Bad,16,8,0,150,0.9466666667
Pizza,110,Saturday,Bad,17,5,1,150,0.9666666667
Pizza,110,Saturday,Good,18,18,1,150,0.88
Pizza,110,Saturday,Good,19,15,1,150,0.9
Pizza,110,Saturday,Good,20,19,1,150,0.8733333333
Pizza,110,Saturday,Good,21,13,0,150,0.9133333333
Pizza,110,Saturday,Good,22,23,0,150,0.8466666667
Rice Bowl,60,Sunday,Good,10,5,0,350,0.9857142857
Rice Bowl,60,Sunday,Good,11,10,0,350,0.9714285714
Rice Bowl,60,Sunday,Good,12,22,1,350,0.9371428571
Rice Bowl,60,Sunday,Good,13,21,1,350,0.94
Rice Bowl,60,Sunday,Good,14,29,0,350,0.9171428571
Rice Bowl,60,Sunday,Bad,15,12,0,350,0.9657142857
Rice Bowl,60,Sunday,Bad,16,16,0,350,0.9542857143
Rice Bowl,60,Sunday,Bad,17,10,0,350,0.9714285714
Rice Bowl,60,Sunday,Good,18,16,1,350,0.9542857143
Rice Bowl,60,Sunday,Good,19,55,0,350,0.8428571429
Rice Bowl,60,Sunday,Good,20,27,1,350,0.9228571429
Rice Bowl,60,Sunday,Good,21,19,1,350,0.9457142857
Rice Bowl,60,Sunday,Good,22,30,1,350,0.9142857143
Thali Normal,50,Sunday,Good,10,21,0,300,0.93
Thali Normal,50,Sunday,Good,11,12,0,300,0.96
Thali Normal,50,Sunday,Good,12,19,0,300,0.9366666667
Thali Normal,50,Sunday,Good,13,30,1,300,0.9
Thali Normal,50,Sunday,Good,14,42,1,300,0.86
Thali Normal,50,Sunday,Bad,15,32,1,300,0.8933333333
Thali Normal,50,Sunday,Bad,16,10,0,300,0.9666666667
Thali Normal,50,Sunday,Bad,17,6,0,300,0.98
Thali Normal,50,Sunday,Good,18,17,1,300,0.9433333333
Thali Normal,50,Sunday,Good,19,15,1,300,0.95
Thali Normal,50,Sunday,Good,20,50,1,300,0.8333333333
Thali Normal,50,Sunday,Good,21,55,1,300,0.8166666667
Thali Normal,50,Sunday,Good,22,24,1,300,0.92
Paratha,20,Sunday,Good,10,21,1,250,0.916
Paratha,20,Sunday,Good,11,16,1,250,0.936
Paratha,20,Sunday,Good,12,19,0,250,0.924
Paratha,20,Sunday,Good,13,10,1,250,0.96
Paratha,20,Sunday,Good,14,7,1,250,0.972
Paratha,20,Sunday,Bad,15,12,0,250,0.952
Paratha,20,Sunday,Bad,16,11,0,250,0.956
Paratha,20,Sunday,Bad,17,18,0,250,0.928
Paratha,20,Sunday,Good,18,15,1,250,0.94
Paratha,20,Sunday,Good,19,13,1,250,0.948
Paratha,20,Sunday,Good,20,26,1,250,0.896
Paratha,20,Sunday,Good,21,31,1,250,0.876
Paratha,20,Sunday,Good,22,20,0,250,0.92
Chole Batura,30,Sunday,Good,10,7,0,150,0.9533333333
Chole Batura,30,Sunday,Good,11,11,0,150,0.9266666667
Chole Batura,30,Sunday,Good,12,22,1,150,0.8533333333
Chole Batura,30,Sunday,Good,13,27,1,150,0.82
Chole Batura,30,Sunday,Good,14,29,1,150,0.8066666667
Chole Batura,30,Sunday,Bad,15,11,0,150,0.9266666667
Chole Batura,30,Sunday,Bad,16,5,0,150,0.9666666667
Chole Batura,30,Sunday,Bad,17,16,1,150,0.8933333333
Chole Batura,30,Sunday,Good,18,34,1,150,0.7733333333
Chole Batura,30,Sunday,Good,19,26,1,150,0.8266666667
Chole Batura,30,Sunday,Good,20,30,1,150,0.8
Chole Batura,30,Sunday,Good,21,14,0,150,0.9066666667
Chole Batura,30,Sunday,Good,22,10,0,150,0.9333333333
Pav Bhaji,50,Sunday,Good,10,4,0,200,0.98
Pav Bhaji,50,Sunday,Good,11,21,1,200,0.895
Pav Bhaji,50,Sunday,Good,12,37,1,200,0.815
Pav Bhaji,50,Sunday,Good,13,10,1,200,0.95
Pav Bhaji,50,Sunday,Good,14,25,1,200,0.875
Pav Bhaji,50,Sunday,Bad,15,14,0,200,0.93
Pav Bhaji,50,Sunday,Bad,16,6,0,200,0.97
Pav Bhaji,50,Sunday,Bad,17,11,0,200,0.945
Pav Bhaji,50,Sunday,Good,18,24,1,200,0.88
Pav Bhaji,50,Sunday,Good,19,14,0,200,0.93
Pav Bhaji,50,Sunday,Good,20,21,1,200,0.895
Pav Bhaji,50,Sunday,Good,21,19,1,200,0.905
Pav Bhaji,50,Sunday,Good,22,13,0,200,0.935
Veg Biryani,60,Sunday,Good,10,7,0,240,0.9708333333
Veg Biryani,60,Sunday,Good,11,16,1,240,0.9333333333
Veg Biryani,60,Sunday,Good,12,20,1,240,0.9166666667
Veg Biryani,60,Sunday,Good,13,29,1,240,0.8791666667
Veg Biryani,60,Sunday,Good,14,22,1,240,0.9083333333
Veg Biryani,60,Sunday,Bad,15,14,0,240,0.9416666667
Veg Biryani,60,Sunday,Bad,16,19,1,240,0.9208333333
Veg Biryani,60,Sunday,Bad,17,10,0,240,0.9583333333
Veg Biryani,60,Sunday,Good,18,11,0,240,0.9541666667
Veg Biryani,60,Sunday,Good,19,3,1,240,0.9875
Veg Biryani,60,Sunday,Good,20,17,1,240,0.9291666667
Veg Biryani,60,Sunday,Good,21,44,1,240,0.8166666667
Veg Biryani,60,Sunday,Good,22,20,1,240,0.9166666667
Burger,50,Sunday,Good,10,0,0,150,1
Burger,50,Sunday,Good,11,5,0,150,0.9666666667
Burger,50,Sunday,Good,12,32,1,150,0.7866666667
Burger,50,Sunday,Good,13,19,1,150,0.8733333333
Burger,50,Sunday,Good,14,14,0,150,0.9066666667
Burger,50,Sunday,Bad,15,9,0,150,0.94
Burger,50,Sunday,Bad,16,15,1,150,0.9
Burger,50,Sunday,Bad,17,38,1,150,0.7466666667
Burger,50,Sunday,Good,18,30,1,150,0.8
Burger,50,Sunday,Good,19,23,1,150,0.8466666667
Burger,50,Sunday,Good,20,11,0,150,0.9266666667
Burger,50,Sunday,Good,21,21,1,150,0.86
Burger,50,Sunday,Good,22,9,0,150,0.94
Manchurian,50,Sunday,Good,10,7,0,150,0.9533333333
Manchurian,50,Sunday,Good,11,17,1,150,0.8866666667
Manchurian,50,Sunday,Good,12,22,1,150,0.8533333333
Manchurian,50,Sunday,Good,13,10,0,150,0.9333333333
Manchurian,50,Sunday,Good,14,16,1,150,0.8933333333
Manchurian,50,Sunday,Bad,15,20,1,150,0.8666666667
Manchurian,50,Sunday,Bad,16,14,0,150,0.9066666667
Manchurian,50,Sunday,Bad,17,11,0,150,0.9266666667
Manchurian,50,Sunday,Good,18,14,1,150,0.9066666667
Manchurian,50,Sunday,Good,19,24,1,150,0.84
Manchurian,50,Sunday,Good,20,13,0,150,0.9133333333
Manchurian,50,Sunday,Good,21,10,0,150,0.9333333333
Manchurian,50,Sunday,Good,22,25,1,150,0.8333333333
Veg Noodles,50,Sunday,Good,10,10,0,250,0.96
Veg Noodles,50,Sunday,Good,11,5,0,250,0.98
Veg Noodles,50,Sunday,Good,12,13,0,250,0.948
Veg Noodles,50,Sunday,Good,13,17,1,250,0.932
Veg Noodles,50,Sunday,Good,14,35,1,250,0.86
Veg Noodles,50,Sunday,Bad,15,24,1,250,0.904
Veg Noodles,50,Sunday,Bad,16,11,0,250,0.956
Veg Noodles,50,Sunday,Bad,17,9,0,250,0.964
Veg Noodles,50,Sunday,Good,18,13,0,250,0.948
Veg Noodles,50,Sunday,Good,19,20,1,250,0.92
Veg Noodles,50,Sunday,Good,20,30,1,250,0.88
Veg Noodles,50,Sunday,Good,21,10,0,250,0.96
Veg Noodles,50,Sunday,Good,22,32,1,250,0.872
Pizza,110,Sunday,Good,10,6,0,150,0.96
Pizza,110,Sunday,Good,11,12,0,150,0.92
Pizza,110,Sunday,Good,12,10,0,150,0.9333333333
Pizza,110,Sunday,Good,13,23,1,150,0.8466666667
Pizza,110,Sunday,Good,14,27,1,150,0.82
Pizza,110,Sunday,Bad,15,11,0,150,0.9266666667
Pizza,110,Sunday,Bad,16,22,1,150,0.8533333333
Pizza,110,Sunday,Bad,17,10,0,150,0.9333333333
Pizza,110,Sunday,Good,18,16,1,150,0.8933333333
Pizza,110,Sunday,Good,19,7,0,150,0.9533333333
Pizza,110,Sunday,Good,20,16,1,150,0.8933333333
Pizza,110,Sunday,Good,21,20,1,150,0.8666666667
Pizza,110,Sunday,Good,22,25,1,150,0.8333333333
Rice Bowl,60,Monday,Good,10,3,0,350,0.9914285714
Rice Bowl,60,Monday,Good,11,14,0,350,0.96
Rice Bowl,60,Monday,Good,12,36,1,350,0.8971428571
Rice Bowl,60,Monday,Good,13,40,1,350,0.8857142857
Rice Bowl,60,Monday,Good,14,43,1,350,0.8771428571
Rice Bowl,60,Monday,Bad,15,27,1,350,0.9228571429
Rice Bowl,60,Monday,Bad,16,16,1,350,0.9542857143
Rice Bowl,60,Monday,Bad,17,4,0,350,0.9885714286
Rice Bowl,60,Monday,Good,18,5,0,350,0.9857142857
Rice Bowl,60,Monday,Good,19,30,1,350,0.9142857143
Rice Bowl,60,Monday,Good,20,80,1,350,0.7714285714
Rice Bowl,60,Monday,Good,21,65,1,350,0.8142857143
Rice Bowl,60,Monday,Good,22,48,1,350,0.8628571429
Thali Normal,50,Monday,Good,10,0,0,300,1
Thali Normal,50,Monday,Good,11,5,0,300,0.9833333333
Thali Normal,50,Monday,Good,12,30,1,300,0.9
Thali Normal,50,Monday,Good,13,25,1,300,0.9166666667
Thali Normal,50,Monday,Good,14,45,1,300,0.85
Thali Normal,50,Monday,Bad,15,20,1,300,0.9333333333
Thali Normal,50,Monday,Bad,16,5,0,300,0.9833333333
Thali Normal,50,Monday,Bad,17,0,0,300,1
Thali Normal,50,Monday,Good,18,7,0,300,0.9766666667
Thali Normal,50,Monday,Good,19,20,1,300,0.9333333333
Thali Normal,50,Monday,Good,20,60,1,300,0.8
Thali Normal,50,Monday,Good,21,50,1,300,0.8333333333
Thali Normal,50,Monday,Good,22,15,1,300,0.95
Paratha,20,Monday,Good,10,25,1,250,0.9
Paratha,20,Monday,Good,11,10,0,250,0.96
Paratha,20,Monday,Good,12,15,1,250,0.94
Paratha,20,Monday,Good,13,7,0,250,0.972
Paratha,20,Monday,Good,14,5,0,250,0.98
Paratha,20,Monday,Bad,15,2,0,250,0.992
Paratha,20,Monday,Bad,16,3,0,250,0.988
Paratha,20,Monday,Bad,17,10,0,250,0.96
Paratha,20,Monday,Good,18,17,1,250,0.932
Paratha,20,Monday,Good,19,13,0,250,0.948
Paratha,20,Monday,Good,20,45,1,250,0.82
Paratha,20,Monday,Good,21,34,1,250,0.864
Paratha,20,Monday,Good,22,10,0,250,0.96
Chole Batura,30,Monday,Good,10,7,0,150,0.9533333333
Chole Batura,30,Monday,Good,11,9,0,150,0.94
Chole Batura,30,Monday,Good,12,18,1,150,0.88
Chole Batura,30,Monday,Good,13,15,1,150,0.9
Chole Batura,30,Monday,Good,14,26,1,150,0.8266666667
Chole Batura,30,Monday,Bad,15,5,0,150,0.9666666667
Chole Batura,30,Monday,Bad,16,3,0,150,0.98
Chole Batura,30,Monday,Bad,17,10,0,150,0.9333333333
Chole Batura,30,Monday,Good,18,20,1,150,0.8666666667
Chole Batura,30,Monday,Good,19,12,1,150,0.92
Chole Batura,30,Monday,Good,20,25,1,150,0.8333333333
Chole Batura,30,Monday,Good,21,0,0,150,1
Chole Batura,30,Monday,Good,22,0,0,150,1
Pav Bhaji,50,Monday,Good,10,5,0,200,0.975
Pav Bhaji,50,Monday,Good,11,14,0,200,0.93
Pav Bhaji,50,Monday,Good,12,9,0,200,0.955
Pav Bhaji,50,Monday,Good,13,13,0,200,0.935
Pav Bhaji,50,Monday,Good,14,7,0,200,0.965
Pav Bhaji,50,Monday,Bad,15,4,0,200,0.98
Pav Bhaji,50,Monday,Bad,16,6,0,200,0.97
Pav Bhaji,50,Monday,Bad,17,10,0,200,0.95
Pav Bhaji,50,Monday,Good,18,12,0,200,0.94
Pav Bhaji,50,Monday,Good,19,25,1,200,0.875
Pav Bhaji,50,Monday,Good,20,39,1,200,0.805
Pav Bhaji,50,Monday,Good,21,31,1,200,0.845
Pav Bhaji,50,Monday,Good,22,19,1,200,0.905
Veg Biryani,60,Monday,Good,10,0,0,240,1
Veg Biryani,60,Monday,Good,11,4,0,240,0.9833333333
Veg Biryani,60,Monday,Good,12,12,0,240,0.95
Veg Biryani,60,Monday,Good,13,16,1,240,0.9333333333
Veg Biryani,60,Monday,Good,14,17,1,240,0.9291666667
Veg Biryani,60,Monday,Bad,15,9,0,240,0.9625
Veg Biryani,60,Monday,Bad,16,5,0,240,0.9791666667
Veg Biryani,60,Monday,Bad,17,8,0,240,0.9666666667
Veg Biryani,60,Monday,Good,18,6,0,240,0.975
Veg Biryani,60,Monday,Good,19,35,1,240,0.8541666667
Veg Biryani,60,Monday,Good,20,46,1,240,0.8083333333
Veg Biryani,60,Monday,Good,21,38,1,240,0.8416666667
Veg Biryani,60,Monday,Good,22,23,1,240,0.9041666667
Burger,50,Monday,Good,10,10,0,150,0.9333333333
Burger,50,Monday,Good,11,8,0,150,0.9466666667
Burger,50,Monday,Good,12,14,0,150,0.9066666667
Burger,50,Monday,Good,13,17,1,150,0.8866666667
Burger,50,Monday,Good,14,9,0,150,0.94
Burger,50,Monday,Bad,15,6,0,150,0.96
Burger,50,Monday,Bad,16,25,1,150,0.8333333333
Burger,50,Monday,Bad,17,20,1,150,0.8666666667
Burger,50,Monday,Good,18,21,1,150,0.86
Burger,50,Monday,Good,19,20,1,150,0.8666666667
Burger,50,Monday,Good,20,0,0,150,1
Burger,50,Monday,Good,21,0,0,150,1
Burger,50,Monday,Good,22,0,0,150,1
Manchurian,50,Monday,Good,10,2,0,150,0.9866666667
Manchurian,50,Monday,Good,11,6,0,150,0.96
Manchurian,50,Monday,Good,12,8,0,150,0.9466666667
Manchurian,50,Monday,Good,13,11,0,150,0.9266666667
Manchurian,50,Monday,Good,14,16,1,150,0.8933333333
Manchurian,50,Monday,Bad,15,9,0,150,0.94
Manchurian,50,Monday,Bad,16,13,0,150,0.9133333333
Manchurian,50,Monday,Bad,17,4,0,150,0.9733333333
Manchurian,50,Monday,Good,18,3,0,150,0.98
Manchurian,50,Monday,Good,19,21,1,150,0.86
Manchurian,50,Monday,Good,20,26,1,150,0.8266666667
Manchurian,50,Monday,Good,21,19,1,150,0.8733333333
Manchurian,50,Monday,Good,22,12,0,150,0.92
Veg Noodles,50,Monday,Good,10,6,0,250,0.976
Veg Noodles,50,Monday,Good,11,15,1,250,0.94
Veg Noodles,50,Monday,Good,12,22,1,250,0.912
Veg Noodles,50,Monday,Good,13,24,1,250,0.904
Veg Noodles,50,Monday,Good,14,16,1,250,0.936
Veg Noodles,50,Monday,Bad,15,26,1,250,0.896
Veg Noodles,50,Monday,Bad,16,20,1,250,0.92
Veg Noodles,50,Monday,Bad,17,19,1,250,0.924
Veg Noodles,50,Monday,Good,18,12,0,250,0.952
Veg Noodles,50,Monday,Good,19,32,1,250,0.872
Veg Noodles,50,Monday,Good,20,48,1,250,0.808
Veg Noodles,50,Monday,Good,21,10,0,250,0.96
Veg Noodles,50,Monday,Good,22,0,0,250,1
Pizza,110,Monday,Good,10,0,0,150,1
Pizza,110,Monday,Good,11,0,0,150,1
Pizza,110,Monday,Good,12,6,0,150,0.96
Pizza,110,Monday,Good,13,14,0,150,0.9066666667
Pizza,110,Monday,Good,14,7,0,150,0.9533333333
Pizza,110,Monday,Bad,15,5,0,150,0.9666666667
Pizza,110,Monday,Bad,16,13,0,150,0.9133333333
Pizza,110,Monday,Bad,17,20,1,150,0.8666666667
Pizza,110,Monday,Good,18,23,1,150,0.8466666667
Pizza,110,Monday,Good,19,16,1,150,0.8933333333
Pizza,110,Monday,Good,20,17,1,150,0.8866666667
Pizza,110,Monday,Good,21,9,0,150,0.94
Pizza,110,Monday,Good,22,0,0,150,1
Rice Bowl,50,Tuesday,Bad,10,4,0,350,0.9885714286
Rice Bowl,50,Tuesday,Bad,11,7,0,350,0.98
Rice Bowl,50,Tuesday,Bad,12,12,1,350,0.9657142857
Rice Bowl,50,Tuesday,Good,13,32,1,350,0.9085714286
Rice Bowl,50,Tuesday,Good,14,40,1,350,0.8857142857
Rice Bowl,50,Tuesday,Good,15,22,0,350,0.9371428571
Rice Bowl,50,Tuesday,Bad,16,17,1,350,0.9514285714
Rice Bowl,50,Tuesday,Bad,17,22,0,350,0.9371428571
Rice Bowl,50,Tuesday,Good,18,10,1,350,0.9714285714
Rice Bowl,50,Tuesday,Good,19,50,1,350,0.8571428571
Rice Bowl,50,Tuesday,Good,20,37,1,350,0.8942857143
Rice Bowl,50,Tuesday,Good,21,49,1,350,0.86
Rice Bowl,50,Tuesday,Bad,22,28,1,350,0.92
Thali Normal,50,Tuesday,Bad,10,0,0,300,1
Thali Normal,50,Tuesday,Bad,11,6,0,300,0.98
Thali Normal,50,Tuesday,Bad,12,15,1,300,0.95
Thali Normal,50,Tuesday,Good,13,35,1,300,0.8833333333
Thali Normal,50,Tuesday,Good,14,45,0,300,0.85
Thali Normal,50,Tuesday,Good,15,29,1,300,0.9033333333
Thali Normal,50,Tuesday,Bad,16,5,0,300,0.9833333333
Thali Normal,50,Tuesday,Bad,17,4,0,300,0.9866666667
Thali Normal,50,Tuesday,Good,18,7,1,300,0.9766666667
Thali Normal,50,Tuesday,Good,19,26,1,300,0.9133333333
Thali Normal,50,Tuesday,Good,20,60,1,300,0.8
Thali Normal,50,Tuesday,Good,21,50,1,300,0.8333333333
Thali Normal,50,Tuesday,Bad,22,15,0,300,0.95
Paratha,20,Tuesday,Bad,10,15,0,250,0.94
Paratha,20,Tuesday,Bad,11,6,0,250,0.976
Paratha,20,Tuesday,Bad,12,4,0,250,0.984
Paratha,20,Tuesday,Good,13,20,1,250,0.92
Paratha,20,Tuesday,Good,14,17,1,250,0.932
Paratha,20,Tuesday,Good,15,2,1,250,0.992
Paratha,20,Tuesday,Bad,16,10,1,250,0.96
Paratha,20,Tuesday,Bad,17,8,0,250,0.968
Paratha,20,Tuesday,Good,18,25,1,250,0.9
Paratha,20,Tuesday,Good,19,31,1,250,0.876
Paratha,20,Tuesday,Good,20,46,1,250,0.816
Paratha,20,Tuesday,Good,21,35,1,250,0.86
Paratha,20,Tuesday,Bad,22,19,0,250,0.924
Chole Batura,30,Tuesday,Bad,10,4,0,170,0.9764705882
Chole Batura,30,Tuesday,Bad,11,6,0,170,0.9647058824
Chole Batura,30,Tuesday,Bad,12,12,0,170,0.9294117647
Chole Batura,30,Tuesday,Good,13,25,1,170,0.8529411765
Chole Batura,30,Tuesday,Good,14,26,1,170,0.8470588235
Chole Batura,30,Tuesday,Good,15,15,1,170,0.9117647059
Chole Batura,30,Tuesday,Bad,16,3,1,170,0.9823529412
Chole Batura,30,Tuesday,Bad,17,10,0,170,0.9411764706
Chole Batura,30,Tuesday,Good,18,20,1,170,0.8823529412
Chole Batura,30,Tuesday,Good,19,12,0,170,0.9294117647
Chole Batura,30,Tuesday,Good,20,25,1,170,0.8529411765
Chole Batura,30,Tuesday,Good,21,5,0,170,0.9705882353
Chole Batura,30,Tuesday,Bad,22,7,0,170,0.9588235294
Pav Bhaji,50,Tuesday,Bad,10,5,0,200,0.975
Pav Bhaji,50,Tuesday,Bad,11,8,1,200,0.96
Pav Bhaji,50,Tuesday,Bad,12,9,0,200,0.955
Pav Bhaji,50,Tuesday,Good,13,14,0,200,0.93
Pav Bhaji,50,Tuesday,Good,14,17,1,200,0.915
Pav Bhaji,50,Tuesday,Good,15,13,1,200,0.935
Pav Bhaji,50,Tuesday,Bad,16,10,0,200,0.95
Pav Bhaji,50,Tuesday,Bad,17,21,0,200,0.895
Pav Bhaji,50,Tuesday,Good,18,19,0,200,0.905
Pav Bhaji,50,Tuesday,Good,19,20,0,200,0.9
Pav Bhaji,50,Tuesday,Good,20,35,1,200,0.825
Pav Bhaji,50,Tuesday,Good,21,29,1,200,0.855
Pav Bhaji,50,Tuesday,Bad,22,0,0,200,1
Veg Biryani,60,Tuesday,Bad,10,2,1,240,0.9916666667
Veg Biryani,60,Tuesday,Bad,11,6,0,240,0.975
Veg Biryani,60,Tuesday,Bad,12,16,0,240,0.9333333333
Veg Biryani,60,Tuesday,Good,13,25,1,240,0.8958333333
Veg Biryani,60,Tuesday,Good,14,19,1,240,0.9208333333
Veg Biryani,60,Tuesday,Good,15,11,1,240,0.9541666667
Veg Biryani,60,Tuesday,Bad,16,5,1,240,0.9791666667
Veg Biryani,60,Tuesday,Bad,17,10,0,240,0.9583333333
Veg Biryani,60,Tuesday,Good,18,4,1,240,0.9833333333
Veg Biryani,60,Tuesday,Good,19,40,1,240,0.8333333333
Veg Biryani,60,Tuesday,Good,20,37,1,240,0.8458333333
Veg Biryani,60,Tuesday,Good,21,26,0,240,0.8916666667
Veg Biryani,60,Tuesday,Bad,22,21,0,240,0.9125
Burger,50,Tuesday,Bad,10,5,0,170,0.9705882353
Burger,50,Tuesday,Bad,11,7,0,170,0.9588235294
Burger,50,Tuesday,Bad,12,14,1,170,0.9176470588
Burger,50,Tuesday,Good,13,20,1,170,0.8823529412
Burger,50,Tuesday,Good,14,12,0,170,0.9294117647
Burger,50,Tuesday,Good,15,10,1,170,0.9411764706
Burger,50,Tuesday,Bad,16,16,0,170,0.9058823529
Burger,50,Tuesday,Bad,17,28,1,170,0.8352941176
Burger,50,Tuesday,Good,18,24,0,170,0.8588235294
Burger,50,Tuesday,Good,19,25,1,170,0.8529411765
Burger,50,Tuesday,Good,20,9,1,170,0.9470588235
Burger,50,Tuesday,Good,21,0,0,170,1
Burger,50,Tuesday,Bad,22,0,0,170,1
Manchurian,50,Tuesday,Bad,10,1,0,170,0.9941176471
Manchurian,50,Tuesday,Bad,11,4,0,170,0.9764705882
Manchurian,50,Tuesday,Bad,12,12,1,170,0.9294117647
Manchurian,50,Tuesday,Good,13,16,1,170,0.9058823529
Manchurian,50,Tuesday,Good,14,20,1,170,0.8823529412
Manchurian,50,Tuesday,Good,15,13,1,170,0.9235294118
Manchurian,50,Tuesday,Bad,16,17,1,170,0.9
Manchurian,50,Tuesday,Bad,17,4,0,170,0.9764705882
Manchurian,50,Tuesday,Good,18,10,0,170,0.9411764706
Manchurian,50,Tuesday,Good,19,24,1,170,0.8588235294
Manchurian,50,Tuesday,Good,20,18,1,170,0.8941176471
Manchurian,50,Tuesday,Good,21,14,0,170,0.9176470588
Manchurian,50,Tuesday,Bad,22,12,0,170,0.9294117647
Veg Noodles,50,Tuesday,Bad,10,8,0,270,0.9703703704
Veg Noodles,50,Tuesday,Bad,11,12,1,270,0.9555555556
Veg Noodles,50,Tuesday,Bad,12,10,0,270,0.962962963
Veg Noodles,50,Tuesday,Good,13,27,0,270,0.9
Veg Noodles,50,Tuesday,Good,14,23,1,270,0.9148148148
Veg Noodles,50,Tuesday,Good,15,19,1,270,0.9296296296
Veg Noodles,50,Tuesday,Bad,16,22,0,270,0.9185185185
Veg Noodles,50,Tuesday,Bad,17,14,1,270,0.9481481481
Veg Noodles,50,Tuesday,Good,18,16,0,270,0.9407407407
Veg Noodles,50,Tuesday,Good,19,30,1,270,0.8888888889
Veg Noodles,50,Tuesday,Good,20,50,0,270,0.8148148148
Veg Noodles,50,Tuesday,Good,21,19,1,270,0.9296296296
